movie_id,avg_ratings,count
899,3.4444444444444446,9
1148,3.3333333333333335,9
1150,3.111111111111111,9
776,3.2222222222222223,9
1415,2.4444444444444446,9
592,3.3333333333333335,9
1337,2.3333333333333335,9
1471,2.4444444444444446,9
766,3.111111111111111,9
1004,3.111111111111111,9
848,3.5555555555555554,9
1393,2.111111111111111,9
1524,4.25,8
1100,2.625,8
1255,2.25,8
37,2.25,8
1251,4.125,8
1413,2.75,8
1002,1.875,8
1262,3.625,8
804,2.875,8
1227,2.375,8
1043,3.0,8
1238,3.125,8
1202,3.5,8
1276,2.5,8
918,3.0,8
1077,3.125,8
1299,3.0,8
1449,4.625,8
981,1.75,8
1003,2.25,8
1426,3.25,8
1439,3.0,8
1174,3.25,8
1479,2.75,8
970,3.25,8
1234,2.375,8
1381,3.25,8
1081,2.75,8
1082,2.625,8
1475,2.875,8
34,2.7142857142857144,7
1264,3.2857142857142856,7
1527,2.4285714285714284,7
1295,2.5714285714285716,7
1294,3.142857142857143,7
1462,3.7142857142857144,7
1305,2.4285714285714284,7
917,3.4285714285714284,7
1243,3.7142857142857144,7
1270,2.2857142857142856,7
1289,2.142857142857143,7
1271,2.7142857142857144,7
1456,3.7142857142857144,7
1072,2.4285714285714284,7
1246,1.5714285714285714,7
1459,3.5714285714285716,7
1075,3.4285714285714284,7
1253,2.4285714285714284,7
1288,3.0,7
1558,3.5714285714285716,7
1376,2.142857142857143,7
1379,2.857142857142857,7
1399,2.4285714285714284,7
1031,2.2857142857142856,7
1514,3.142857142857143,7
1102,2.4285714285714284,7
1198,3.142857142857143,7
1409,2.857142857142857,7
1173,2.5714285714285716,7
1177,1.8571428571428572,7
1441,2.5714285714285716,7
1394,2.4285714285714284,7
74,3.0,7
1531,3.2857142857142856,7
1522,2.4285714285714284,7
1312,3.0,7
1316,2.7142857142857144,7
1435,2.5714285714285716,7
1151,2.142857142857143,7
884,3.2857142857142856,7
1111,3.4285714285714284,7
935,3.2857142857142856,7
994,2.2857142857142856,7
1200,3.2857142857142856,7
296,3.3333333333333335,6
1355,2.6666666666666665,6
1322,2.3333333333333335,6
1233,3.5,6
1164,2.1666666666666665,6
867,4.0,6
1386,2.6666666666666665,6
1287,1.3333333333333333,6
1598,2.5,6
1466,4.0,6
1368,3.6666666666666665,6
1534,2.1666666666666665,6
1395,2.3333333333333335,6
1383,2.0,6
1468,3.3333333333333335,6
1591,3.1666666666666665,6
1216,3.0,6
706,2.6666666666666665,6
1388,3.3333333333333335,6
1241,2.6666666666666665,6
438,1.1666666666666667,6
891,2.6666666666666665,6
1454,3.0,6
1412,1.6666666666666667,6
1247,1.8333333333333333,6
927,3.1666666666666665,6
1250,1.5,6
1380,2.3333333333333335,6
1213,2.1666666666666665,6
1212,2.8333333333333335,6
668,2.1666666666666665,6
1205,3.0,6
1326,3.3333333333333335,6
1474,2.8333333333333335,6
1328,3.1666666666666665,6
1083,2.5,6
1512,4.0,6
1237,3.5,6
1405,3.3333333333333335,6
1597,3.0,5
1333,2.8,5
1501,3.0,5
1592,3.6,5
1344,3.2,5
1431,3.4,5
1416,2.4,5
1406,3.4,5
1397,3.2,5
1396,4.2,5
1392,2.0,5
1385,2.8,5
1438,2.4,5
1378,2.2,5
1440,3.0,5
1442,2.4,5
1367,4.2,5
1555,2.6,5
1530,2.0,5
1353,2.6,5
1529,2.8,5
1346,2.4,5
1324,2.4,5
1162,1.6,5
314,1.0,5
1242,2.6,5
104,1.4,5
1175,3.4,5
1517,2.8,5
1138,3.4,5
247,1.8,5
1487,2.0,5
1108,2.4,5
1489,2.2,5
868,3.8,5
437,1.0,5
439,1.0,5
799,3.2,5
1511,3.2,5
594,2.4,5
1509,1.6,5
1495,3.6,5
1496,2.8,5
666,2.4,5
920,2.2,5
75,3.0,5
1427,2.8,5
1302,3.4,5
1301,3.8,5
1470,2.6,5
1272,1.8,5
1535,3.0,4
1612,3.75,4
1608,2.25,4
442,1.25,4
1026,2.5,4
839,2.5,4
1403,2.75,4
1331,3.0,4
992,3.0,4
987,2.5,4
1330,2.5,4
598,2.25,4
1317,2.0,4
973,3.5,4
1402,2.75,4
1319,1.75,4
1064,4.25,4
1600,3.75,4
910,2.0,4
1429,2.75,4
1423,2.25,4
1422,2.25,4
911,2.5,4
1664,3.25,4
757,2.75,4
1499,3.25,4
626,3.25,4
1539,1.75,4
777,1.25,4
838,2.75,4
1410,2.75,4
1605,3.0,4
1537,4.0,4
643,3.0,4
1347,2.75,4
1257,1.75,4
119,4.5,4
1260,2.75,4
1158,4.0,4
1628,3.75,4
1261,3.25,4
1259,2.0,4
850,4.0,4
1553,2.75,4
822,3.0,4
1223,3.5,4
1445,2.75,4
1560,2.75,4
851,3.75,4
1443,3.75,4
1369,2.75,4
1521,3.0,4
1275,2.5,4
1545,2.5,4
1485,3.5,4
1125,4.25,4
1338,2.25,4
1377,3.25,4
1106,3.0,4
1104,3.0,4
1488,3.0,4
1382,2.0,4
1643,3.75,4
1589,3.0,4
1528,2.3333333333333335,3
1504,3.6666666666666665,3
1430,2.3333333333333335,3
1513,2.0,3
1432,1.0,3
1506,3.6666666666666665,3
1448,3.6666666666666665,3
1516,4.0,3
1490,3.0,3
1508,2.3333333333333335,3
1484,2.6666666666666665,3
1465,2.3333333333333335,3
1464,2.3333333333333335,3
1463,3.3333333333333335,3
817,2.6666666666666665,3
1424,2.3333333333333335,3
1186,3.3333333333333335,3
1602,3.3333333333333335,3
1420,1.3333333333333333,3
1607,3.3333333333333335,3
1609,1.6666666666666667,3
1610,2.0,3
1293,5.0,3
1292,1.6666666666666667,3
1256,2.0,3
1622,2.3333333333333335,3
1196,3.0,3
1191,4.333333333333333,3
1189,5.0,3
1623,4.0,3
1327,2.3333333333333335,3
1155,3.3333333333333335,3
1146,2.0,3
1144,3.6666666666666665,3
1123,3.6666666666666665,3
1639,4.333333333333333,3
1096,2.6666666666666665,3
858,1.0,3
861,2.3333333333333335,3
1027,2.6666666666666665,3
788,1.6666666666666667,3
1652,1.6666666666666667,3
1658,3.0,3
1323,2.6666666666666665,3
1318,1.3333333333333333,3
1408,1.0,3
1357,2.6666666666666665,3
1372,3.0,3
1370,2.6666666666666665,3
1384,1.6666666666666667,3
1387,2.0,3
1389,3.0,3
1552,2.0,3
1361,2.6666666666666665,3
1391,2.0,3
1544,2.6666666666666665,3
1356,2.6666666666666665,3
1351,2.0,3
1538,3.0,3
1418,3.6666666666666665,3
1644,1.5,2
1631,3.5,2
1541,3.5,2
1646,3.5,2
1642,4.5,2
1656,3.5,2
1542,3.0,2
1662,2.5,2
1672,2.0,2
1590,2.0,2
1547,3.0,2
1629,4.0,2
1611,3.0,2
1523,3.0,2
1588,2.0,2
1585,2.5,2
1578,2.0,2
1573,2.5,2
1556,2.0,2
1532,2.0,2
1594,4.5,2
1554,3.0,2
1617,3.0,2
1519,3.0,2
1551,2.0,2
1550,3.0,2
1549,1.5,2
897,1.5,2
1290,1.5,2
1502,1.5,2
1354,1.0,2
1433,2.0,2
1417,2.5,2
1398,4.5,2
1390,2.0,2
1374,1.0,2
957,2.0,2
1371,1.5,2
1365,1.5,2
784,1.0,2
1362,2.0,2
1360,1.5,2
1359,1.0,2
1350,1.5,2
1450,4.0,2
600,3.0,2
1080,4.0,2
1345,2.0,2
1342,2.5,2
1500,5.0,2
1334,1.0,2
1332,2.0,2
1304,2.5,2
1321,2.5,2
1306,3.0,2
1307,1.5,2
1308,1.0,2
1436,2.5,2
1358,3.0,2
1491,3.0,2
907,2.0,2
1472,3.5,2
1455,2.5,2
1497,3.0,2
913,2.5,2
1467,5.0,2
1481,3.0,2
1477,2.5,2
1621,1.0,1
1201,5.0,1
814,5.0,1
1674,4.0,1
1661,1.0,1
1624,2.0,1
1625,4.0,1
1627,3.0,1
1156,3.0,1
852,1.0,1
1630,3.0,1
1130,4.0,1
1632,3.0,1
1626,1.0,1
1619,3.0,1
1235,4.0,1
1634,2.0,1
1618,1.0,1
1675,3.0,1
1676,2.0,1
1236,3.0,1
1616,4.0,1
1677,3.0,1
830,1.0,1
1614,3.0,1
1613,4.0,1
1678,1.0,1
1679,3.0,1
1680,2.0,1
1681,3.0,1
1633,3.0,1
1638,3.0,1
1635,3.0,1
1670,3.0,1
711,4.0,1
1659,1.0,1
1663,2.0,1
677,3.0,1
1665,2.0,1
1666,2.0,1
1657,3.0,1
1667,3.0,1
1668,3.0,1
1655,2.0,1
1654,1.0,1
1653,5.0,1
1669,2.0,1
1651,4.0,1
1671,1.0,1
1636,4.0,1
1310,3.0,1
1650,4.0,1
1649,3.0,1
1648,2.0,1
1647,3.0,1
1645,4.0,1
599,1.0,1
857,3.0,1
1673,3.0,1
1641,3.0,1
1640,3.0,1
1122,5.0,1
1660,2.0,1
1637,3.0,1
1309,1.0,1
1593,4.0,1
1606,2.0,1
1457,3.0,1
1452,4.0,1
1533,4.0,1
1447,3.0,1
1536,5.0,1
1414,2.0,1
1543,3.0,1
1373,1.0,1
1546,1.0,1
1366,1.0,1
1548,1.0,1
1364,1.0,1
1363,1.0,1
1557,1.0,1
1352,1.0,1
1559,1.0,1
1453,2.0,1
1458,4.0,1
1562,1.0,1
1526,4.0,1
1505,4.0,1
1498,4.0,1
1507,3.0,1
1494,1.0,1
1510,3.0,1
1493,1.0,1
1492,4.0,1
1486,1.0,1
1515,4.0,1
1482,4.0,1
1476,2.0,1
1520,3.0,1
1461,2.0,1
1460,3.0,1
1525,4.0,1
1561,1.0,1
1563,1.0,1
1320,1.0,1
1582,1.0,1
1584,1.0,1
1586,1.0,1
1587,1.0,1
1343,1.0,1
1341,1.0,1
1340,1.0,1
1339,1.0,1
1595,2.0,1
1596,2.0,1
1329,1.0,1
1599,5.0,1
1325,1.0,1
1601,1.0,1
1603,3.0,1
1604,4.0,1
1583,1.0,1
1581,1.0,1
1564,1.0,1
1580,1.0,1
1565,1.0,1
1566,1.0,1
1567,1.0,1
1568,1.0,1
1569,1.0,1
1570,1.0,1
1571,1.0,1
1572,1.0,1
1349,1.0,1
1574,1.0,1
1575,1.0,1
1576,1.0,1
1577,1.0,1
1348,1.0,1
1579,1.0,1
1682,3.0,1
